ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,AGREEMENT_RK,TARGET,WORK_TIME,CREDIT,TERM,FST_PAYMENT,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,FAMILY_INCOME,PERSONAL_INCOME
106819135,31,0,Среднее,Состою в браке,1,1,1,0,Ярославская область,Ярославская область,Ярославская область,1,1,74995375,0,72,24864,12,2763,2,2,от 20000 до 50000 руб.,23000
106819379,27,1,Высшее,Не состоял в браке,1,1,1,0,Кировская область,Кировская область,Кировская область,0,0,75074443,0,24,21800,12,5500,1,0,от 20000 до 50000 руб.,15000
106811837,34,1,Высшее,Не состоял в браке,1,1,1,0,Татарстан,Татарстан,Татарстан,1,0,64344597,0,120,3800,3,0,1,1,от 20000 до 50000 руб.,15000
106808766,58,0,Высшее,Состою в браке,0,0,1,0,Самарская область,Самарская область,Самарская область,1,0,62077609,0,36,14618,12,14500,1,0,свыше 50000 руб.,18000
106812246,44,0,Среднее специальное,Состою в браке,1,1,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,64454610,0,120,26241,10,2916,1,0,от 10000 до 20000 руб.,9500
106807531,36,0,Среднее,Состою в браке,1,1,1,0,Адыгея,Адыгея,Адыгея,0,0,61447866,0,4,7200,10,800,3,2,от 10000 до 20000 руб.,12600
106816507,56,1,Среднее,Не состоял в браке,2,0,1,1,Оренбургская область,Оренбургская область,Оренбургская область,1,0,67321427,0,36,23715,12,2635,2,1,от 5000 до 10000 руб.,9000
106817519,35,1,Среднее,Разведен(а),1,1,1,0,Кировская область,Кировская область,Кировская область,0,0,73838854,0,60,12780,18,1420,2,1,от 5000 до 10000 руб.,8000
106818107,37,1,Среднее,Состою в браке,1,1,1,0,Тюменская область,Тюменская область,Тюменская область,0,0,74465757,0,96,15950,10,1800,2,1,от 10000 до 20000 руб.,15000
106813264,50,1,Среднее специальное,Не состоял в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,1,0,65286581,0,36,14391,6,1599,1,0,от 20000 до 50000 руб.,18000
106818217,41,1,Среднее специальное,Гражданский брак,1,1,1,0,Адыгея,Адыгея,Адыгея,1,0,74483248,0,26,26524,12,3000,3,2,от 20000 до 50000 руб.,13500
106809132,30,0,Высшее,Состою в браке,3,3,1,0,Башкирия,Башкирия,Башкирия,1,0,62176681,0,19,26889,12,3000,1,0,от 20000 до 50000 руб.,18000
106819287,31,0,Высшее,Не состоял в браке,0,0,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,75027675,0,6,10990,12,2000,1,1,от 20000 до 50000 руб.,20000
106804919,32,1,Среднее специальное,Разведен(а),1,1,1,0,Иркутская область,Иркутская область,Иркутская область,0,0,60056885,0,14,13009,12,4000,1,0,от 10000 до 20000 руб.,11000
106816739,40,1,Среднее специальное,Не состоял в браке,1,1,1,0,Краснодарский край,Адыгея,Краснодарский край,0,0,67424673,1,6,4940,10,550,1,0,от 10000 до 20000 руб.,13000
106811612,27,1,Высшее,Не состоял в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0,63988372,0,6,48700,12,10000,2,1,от 20000 до 50000 руб.,25000
106819025,37,1,Высшее,Состою в браке,1,1,1,0,Читинская область,Читинская область,Читинская область,0,0,74961049,0,63,27000,7,3000,3,3,от 20000 до 50000 руб.,20000
106811045,43,1,Среднее специальное,Состою в браке,0,0,1,0,Башкирия,Башкирия,Башкирия,0,0,63585339,0,9,7040,6,8000,1,0,от 10000 до 20000 руб.,6000
106807163,37,0,Среднее специальное,Состою в браке,2,1,1,0,Ростовская область,Ростовская область,Ростовская область,1,0,61367686,0,72,11764,10,2076,1,0,от 20000 до 50000 руб.,15000
106805357,26,1,Среднее,Состою в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,0,0,60383011,0,36,24000,12,3000,1,0,от 20000 до 50000 руб.,10000
106816379,44,1,Среднее специальное,Состою в браке,2,2,1,0,Омская область,Омская область,Омская область,0,0,67233128,1,230,22509,12,3000,1,0,от 5000 до 10000 руб.,10000
106815925,50,1,Среднее,Состою в браке,0,0,1,0,Архангельская область,Архангельская область,Архангельская область,1,0,67149101,0,310,8998,3,5000,2,2,от 10000 до 20000 руб.,15000
106817787,51,1,Среднее,Гражданский брак,0,0,1,0,Курганская область,Курганская область,Курганская область,0,0,74033231,0,168,16900,12,2500,1,0,от 10000 до 20000 руб.,6000
106816910,32,1,Среднее специальное,Состою в браке,1,1,1,0,Липецкая область,Липецкая область,Липецкая область,0,0,67446186,0,60,19615,10,2180,1,0,от 20000 до 50000 руб.,25000
106807521,57,1,Среднее,Состою в браке,2,0,0,1,Курская область,Курская область,Курская область,0,0,61446644,0,48,5840,6,1500,2,2,от 10000 до 20000 руб.,4000
106810581,44,0,Среднее,Состою в браке,5,2,1,0,Приморский край,Приморский край,Приморский край,0,0,62985608,0,24,35529,12,4000,1,0,от 10000 до 20000 руб.,9000
106809946,38,1,Среднее,Состою в браке,2,2,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,62499779,0,168,35991,12,3999,2,1,от 20000 до 50000 руб.,9000
106817726,50,1,Среднее специальное,Не состоял в браке,0,0,1,0,Северная Осетия,Северная Осетия,Северная Осетия,0,0,74021439,0,48,5661,6,630,1,0,от 10000 до 20000 руб.,4000
106805141,42,1,Среднее специальное,Состою в браке,2,1,1,0,Свердловская область,Свердловская область,Свердловская область,1,0,60104564,0,60,16501,6,1834,1,0,от 20000 до 50000 руб.,8000
106814692,33,0,Среднее,Состою в браке,1,1,1,0,Ленинградская область,Ленинградская область,Ленинградская область,0,0,66752489,0,132,30990,10,4000,3,2,от 20000 до 50000 руб.,19000
106813111,31,1,Высшее,Разведен(а),1,0,1,0,Тверская область,Тверская область,Тверская область,0,0,65211520,0,74,8340,6,2000,1,0,от 10000 до 20000 руб.,12000
106812024,25,0,Среднее специальное,Состою в браке,1,1,1,0,Рязанская область,Рязанская область,Рязанская область,1,0,64376695,0,18,6219,18,700,1,0,от 5000 до 10000 руб.,8000
106817132,48,1,Среднее,Состою в браке,1,0,1,1,Краснодарский край,Краснодарский край,Краснодарский край,0,0,72274093,0,36,8150,10,1950,2,1,от 20000 до 50000 руб.,20000
106808489,30,0,Среднее,Состою в браке,2,2,1,0,Костромская область,Костромская область,Костромская область,0,1,61970017,0,20,20000,12,3000,1,0,от 10000 до 20000 руб.,14000
106814576,32,1,Среднее,Состою в браке,2,2,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66715573,0,40,4995,10,555,2,2,от 10000 до 20000 руб.,5000
